,Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),cpu_max_all,cpu_max_avg_all,neti_total_mb,neto_total_mb,n,algo,tps_param,cpu_limit,delay,rate_limit,r_idx
0,open,1000,0,200.1,2.25,0.96,1.59,148.7,226.07999999999998,71.52,254.89999999999998,254.89999999999998,16,bhs,200,2.50,0,30,1
1,query,1000,0,199.4,0.01,0.0,0.0,199.3,19.200000000000003,12.0,2.743,2.743,16,bhs,200,2.50,0,30,1
2,transfer,1000,0,201.2,2.36,0.98,1.59,155.2,226.07999999999998,69.12,260.9,260.9,16,bhs,200,2.50,0,30,1
0,open,1000,0,201.3,2.28,1.01,1.6,165.8,232.79999999999998,82.08,251.7,251.7,16,bhs,200,2.50,0,30,9
1,query,1000,0,201.2,0.01,0.0,0.0,201.2,18.240000000000002,9.600000000000001,2.742,2.742,16,bhs,200,2.50,0,30,9
2,transfer,1000,0,201.1,2.27,0.94,1.58,156.4,230.88,71.03999999999999,268.3,268.3,16,bhs,200,2.50,0,30,9
0,open,1000,0,200.3,2.26,0.95,1.58,148.5,223.20000000000002,70.08,255.1,255.1,16,bhs,200,2.50,0,30,8
1,query,1000,0,200.4,0.01,0.0,0.0,200.3,18.240000000000002,9.600000000000001,2.7199999999999998,2.7199999999999998,16,bhs,200,2.50,0,30,8
2,transfer,1000,0,201.3,2.32,0.94,1.58,154.8,222.24,68.16,255.0,255.0,16,bhs,200,2.50,0,30,8
0,open,1000,0,199.5,2.32,0.92,1.61,161.9,232.79999999999998,84.48,252.10000000000002,252.10000000000002,16,bhs,200,2.50,0,30,5
1,query,1000,0,200.4,0.01,0.0,0.0,200.4,20.64,11.040000000000001,2.753,2.753,16,bhs,200,2.50,0,30,5
2,transfer,1000,0,200.7,2.29,0.92,1.58,157.5,240.0,73.44,271.69999999999993,271.69999999999993,16,bhs,200,2.50,0,30,5
0,open,1000,0,198.5,2.28,0.98,1.58,148.9,228.95999999999998,71.52,248.8,248.8,16,bhs,200,2.50,0,30,2
1,query,1000,0,199.9,0.01,0.0,0.0,199.8,18.240000000000002,10.08,2.708,2.708,16,bhs,200,2.50,0,30,2
2,transfer,1000,0,201.2,2.24,0.96,1.57,155.4,226.07999999999998,69.6,258.3,258.3,16,bhs,200,2.50,0,30,2
0,open,1000,0,200.5,2.26,0.97,1.56,156.9,231.36,72.0,253.9,253.9,16,bhs,200,2.50,0,30,6
1,query,1000,0,200.2,0.01,0.0,0.0,200.2,18.240000000000002,9.600000000000001,2.738,2.738,16,bhs,200,2.50,0,30,6
2,transfer,1000,0,201.3,2.27,0.91,1.59,155.9,226.56,70.56,255.7,255.7,16,bhs,200,2.50,0,30,6
0,open,1000,0,199.7,2.3,0.98,1.6,167.0,235.20000000000002,82.08,252.20000000000002,252.20000000000002,16,bhs,200,2.50,0,30,7
1,query,1000,0,200.1,0.01,0.0,0.0,200.1,18.72,9.600000000000001,2.737,2.737,16,bhs,200,2.50,0,30,7
2,transfer,1000,0,200.8,2.34,0.93,1.6,159.1,233.76,71.03999999999999,269.3,269.3,16,bhs,200,2.50,0,30,7
0,open,1000,0,199.8,2.3,0.98,1.59,167.0,240.0,83.03999999999999,246.8,246.8,16,bhs,200,2.50,0,30,3
1,query,1000,0,200.7,0.01,0.0,0.0,200.5,18.240000000000002,9.600000000000001,2.771,2.771,16,bhs,200,2.50,0,30,3
2,transfer,1000,0,201.0,2.33,0.97,1.59,158.3,231.36,72.96000000000001,264.9,264.9,16,bhs,200,2.50,0,30,3
0,open,1000,0,199.1,2.31,0.94,1.6,161.8,221.28000000000003,82.08,256.9,256.9,16,bhs,200,2.50,0,30,4
1,query,1000,0,201.0,0.01,0.0,0.0,201.0,17.759999999999998,9.600000000000001,2.758,2.758,16,bhs,200,2.50,0,30,4
2,transfer,1000,0,200.9,2.39,0.99,1.61,156.9,228.48,69.6,264.4,264.4,16,bhs,200,2.50,0,30,4
0,open,1000,0,200.3,2.27,0.95,1.59,147.1,236.16,72.96000000000001,257.5,257.5,16,bhs,200,2.50,0,30,10
1,query,1000,0,200.5,0.01,0.0,0.0,200.4,31.200000000000003,12.48,2.752,2.752,16,bhs,200,2.50,0,30,10
2,transfer,1000,0,201.0,2.28,0.93,1.59,155.1,234.71999999999997,71.03999999999999,265.1,265.1,16,bhs,200,2.50,0,30,10
0,open,1000,0,199.9,2.23,1.0,1.6,147.4,206.88,73.44,286.6,286.6,16,ibft,200,2.50,0,40,1
1,query,1000,0,200.8,0.01,0.0,0.0,200.7,20.64,17.28,30.439999999999998,30.439999999999998,16,ibft,200,2.50,0,40,1
2,transfer,1000,0,201.2,2.25,1.03,1.61,155.2,204.95999999999998,70.56,296.80000000000007,296.80000000000007,16,ibft,200,2.50,0,40,1
0,open,1000,0,201.2,2.27,1.03,1.61,148.6,204.95999999999998,69.12,264.4,264.4,16,ibft,200,2.50,0,40,9
1,query,1000,0,200.3,0.02,0.0,0.0,200.2,23.52,17.28,30.38,30.38,16,ibft,200,2.50,0,40,9
2,transfer,1000,0,201.2,2.28,1.02,1.62,154.5,199.68,69.12,296.79999999999995,296.79999999999995,16,ibft,200,2.50,0,40,9
0,open,1000,0,200.4,2.25,1.03,1.61,147.5,214.56,71.52,285.5,285.5,16,ibft,200,2.50,0,40,8
1,query,1000,0,201.2,0.01,0.0,0.0,201.2,34.08,18.240000000000002,29.72,29.72,16,ibft,200,2.50,0,40,8
2,transfer,1000,0,200.9,2.26,1.06,1.62,155.0,203.04000000000002,70.08,297.9,297.9,16,ibft,200,2.50,0,40,8
0,open,1000,0,199.5,2.23,1.0,1.61,149.7,215.52,74.4,285.90000000000003,285.90000000000003,16,ibft,200,2.50,0,40,5
1,query,1000,0,200.5,0.02,0.0,0.0,200.5,22.080000000000002,16.799999999999997,30.35,30.35,16,ibft,200,2.50,0,40,5
2,transfer,1000,0,201.3,2.23,1.03,1.62,155.8,203.04000000000002,67.67999999999999,293.8,293.8,16,ibft,200,2.50,0,40,5
0,open,1000,0,200.8,2.25,0.99,1.62,145.5,215.52,72.48,290.2,290.2,16,ibft,200,2.50,0,40,2
1,query,1000,0,200.1,0.02,0.0,0.0,200.0,18.72,16.799999999999997,30.060000000000002,30.060000000000002,16,ibft,200,2.50,0,40,2
2,transfer,1000,0,201.3,2.29,1.02,1.62,154.8,194.88,66.24,296.8,296.8,16,ibft,200,2.50,0,40,2
